year,state_abbreviation,net_generation_mwh,co2e_kg_per_mwh,reported_co2e_kg_per_mwh,co2_kg_per_mwh,provider_gwp_basis,harmonized_gwp_basis,source_file,source_field
2012,MA,36198121.51100001,410.7034504289817,410.7054747429866,408.1999731705908,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MD,37808347.212,537.0555257910838,537.3367612535643,534.3391711022015,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,ME,14420135.401999999,259.2529875211957,259.2166344561971,255.21781703124665,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MI,108166077.441,599.6253743105458,599.9605647723747,596.7718252913878,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MN,52193624.220999986,529.4799037700917,529.7696269083569,526.3380940014063,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MO,91804321.40999998,785.9467421171474,786.4515106620867,782.3395378595554,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MS,54584295.177999996,445.69113431633656,445.788401903682,444.43380589493825,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,MT,27795017.083,585.740746870752,586.1233263347476,583.0349996238921,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NC,116971226.61099999,481.30751684002286,481.57895136449986,478.99239449691584,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,ND,36125158.886,843.9460734714537,844.4898304874455,840.1184380449001,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NE,34200814.916,746.3856737332081,746.8754785946351,742.9239127675949,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NH,19264434.942,234.15258259285312,234.1645204567588,231.7331079565679,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NJ,65232564.118,235.28684265658478,235.30687567808639,234.47730143668517,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NM,36635909.33,803.4899790321422,803.9514215538795,800.0863303832165,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NV,35142773.975999996,416.9967391202233,417.06387390575577,416.1089130285342,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,NY,135662526.46399996,256.0484913564343,256.046472781625,255.23953798744816,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,OH,129741418.34499998,736.1428251993694,736.578696719413,732.9351404998242,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2012,OK,77757667.6767,624.3274607211923,624.5843367986424,622.1730762916426,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2012_Data.xlsx,"ST12!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
