year,state_abbreviation,state,net_generation_mwh,co2e_kg_per_mwh,reported_co2e_kg_per_mwh,co2_kg_per_mwh,gwp_basis,source_field,technology,electricity_intensity_position,use_phase_kgco2e_per_vcore_year,embodied_kgco2e_per_vcore_year,total_kgco2e_per_vcore_year,embodied_share_pct,method
2023,CT,CT,40652074.995,245.24549081873042,245.24560105738001,244.1531856354547,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.4609304873797614,13.166541278583198,2.9474308328855217,16.11397211146872,18.29115014284877,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,CT,CT,40652074.995,245.24549081873042,245.24560105738001,244.1531856354547,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.4609304873797614,12.907292246285998,3.049789121460012,15.95708136774601,19.112449521154534,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,CT,CT,40652074.995,245.24549081873042,245.24560105738001,244.1531856354547,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.4609304873797614,12.286749349829941,2.819329915902762,15.106079265732703,18.66354509537266,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DC,DC,171869.499,179.17415860658173,179.17397566607002,178.7601577372334,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.3335666076177681,11.332005322654615,3.5104211643502636,14.842426487004879,23.65126192421282,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DC,DC,171869.499,179.17415860658173,179.17397566607002,178.7601577372334,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.3335666076177681,9.62235060658455,2.9474308328855217,12.569781439470072,23.448544806279322,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DC,DC,171869.499,179.17415860658173,179.17397566607002,178.7601577372334,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.3335666076177681,9.432886644075342,3.049789121460012,12.482675765535355,24.432174469198934,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DC,DC,171869.499,179.17415860658173,179.17397566607002,178.7601577372334,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.3335666076177681,8.979382478494797,2.819329915902762,11.798712394397558,23.895233832816185,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DE,DE,4772059.259,319.40645322612716,319.40659277527004,318.96362574015023,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.6038885235331876,20.190861432726695,3.5104211643502636,23.701282597076958,14.811102099526032,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DE,DE,4772059.259,319.40645322612716,319.40659277527004,318.96362574015023,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.6038885235331876,17.144674947006624,2.9474308328855217,20.092105779892147,14.669596433417459,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DE,DE,4772059.259,319.40645322612716,319.40659277527004,318.96362574015023,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.6038885235331876,16.807096512775654,3.049789121460012,19.856885634235667,15.358849205445425,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,DE,DE,4772059.259,319.40645322612716,319.40659277527004,318.96362574015023,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.6038885235331876,15.99906302658452,2.819329915902762,18.818392942487282,14.981778329951924,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,FL,FL,258099011.95,357.94455534704406,357.94470771521003,356.81601239129026,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.6781773571384129,22.62541833968386,3.5104211643502636,26.135839504034124,13.431445979794995,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,FL,FL,258099011.95,357.94455534704406,357.94470771521003,356.81601239129026,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.6781773571384129,19.211931311914164,2.9474308328855217,22.159362144799687,13.30106351268427,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,FL,FL,258099011.95,357.94455534704406,357.94470771521003,356.81601239129026,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.6781773571384129,18.833648625839604,3.049789121460012,21.883437747299617,13.936517455244669,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,FL,FL,258099011.95,357.94455534704406,357.94470771521003,356.81601239129026,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.6781773571384129,17.928184749597317,2.819329915902762,20.74751466550008,13.588759720656435,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,GA,GA,129220273.258,325.4274995098813,325.42757789465,323.7884682077497,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.6154951279295259,20.571227330643246,3.5104211643502636,24.08164849499351,14.577163042140025,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,GA,GA,129220273.258,325.4274995098813,325.42757789465,323.7884682077497,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.6154951279295259,17.467655207280984,2.9474308328855217,20.415086040166507,14.437513645969831,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,GA,GA,129220273.258,325.4274995098813,325.42757789465,323.7884682077497,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.6154951279295259,17.123717295784452,3.049789121460012,20.173506417244464,15.117793894536,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,GA,GA,129220273.258,325.4274995098813,325.42757789465,323.7884682077497,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.6154951279295259,16.30046165656405,2.819329915902762,19.119791572466813,14.745610093170148,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,HI,HI,9158617.733,632.6161474753626,632.6162065916001,628.2849076716288,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,1.2076541886564849,39.9771711494823,3.5104211643502636,43.487592313832565,8.07223618869713,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,HI,HI,9158617.733,632.6161474753626,632.6162065916001,628.2849076716288,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,1.2076541886564849,33.945832719538664,2.9474308328855217,36.89326355242419,7.989075915437281,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,HI,HI,9158617.733,632.6161474753626,632.6162065916001,628.2849076716288,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,1.2076541886564849,33.277439699924784,3.049789121460012,36.32722882138479,8.39532554617733,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,HI,HI,9158617.733,632.6161474753626,632.6162065916001,628.2849076716288,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,1.2076541886564849,31.67756279127456,2.819329915902762,34.496892707177324,8.172706857496705,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IA,IA,69819809.048,287.6484249519214,287.64832298972,285.848053121799,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.5426694507648895,18.184620262787394,3.5104211643502636,21.695041427137657,16.180753450690286,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IA,IA,69819809.048,287.6484249519214,287.64832298972,285.848053121799,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.5426694507648895,15.441114510097297,2.9474308328855217,18.38854534298282,16.02862422181904,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IA,IA,69819809.048,287.6484249519214,287.64832298972,285.848053121799,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.5426694507648895,15.137079159458594,3.049789121460012,18.186868280918606,16.769182436207586,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IA,IA,69819809.048,287.6484249519214,287.64832298972,285.848053121799,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.5426694507648895,14.40933496910001,2.819329915902762,17.22866488500277,16.364181059421124,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,ID,ID,17842445.937,142.3736047555775,142.3735730956,142.10707960286683,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.26262719775685656,9.007214073809385,3.5104211643502636,12.517635238159649,28.04380458098704,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,ID,ID,17842445.937,142.3736047555775,142.3735730956,142.10707960286683,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.26262719775685656,7.648299602673795,2.9474308328855217,10.595730435559316,27.817155700695547,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,ID,ID,17842445.937,142.3736047555775,142.3735730956,142.10707960286683,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.26262719775685656,7.497704679621564,3.049789121460012,10.547493801081576,28.91482260124463,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,ID,ID,17842445.937,142.3736047555775,142.3735730956,142.10707960286683,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.26262719775685656,7.137238108485914,2.819329915902762,9.956568024388675,28.316282367546684,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IL,IL,177690286.567,215.2004741174664,215.20054965332,213.9617723005444,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.40301353964364084,13.607885826163841,3.5104211643502636,17.118306990514103,20.506824455803482,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IL,IL,177690286.567,215.2004741174664,215.20054965332,213.9617723005444,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.40301353964364084,11.5548700080426,2.9474308328855217,14.502300840928122,20.32388422509715,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IL,IL,177690286.567,215.2004741174664,215.20054965332,213.9617723005444,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.40301353964364084,11.327354762806737,3.049789121460012,14.377143884266749,21.212760656846932,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IL,IL,177690286.567,215.2004741174664,215.20054965332,213.9617723005444,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.40301353964364084,10.782770399210259,2.819329915902762,13.60210031511302,20.727166030162717,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IN,IN,90031870.696,664.740405019609,664.74052541974,660.9703426556702,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,1.2695792314597902,42.00654802019145,3.5104211643502636,45.516969184541715,7.7123350417243035,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IN,IN,90031870.696,664.740405019609,664.74052541974,660.9703426556702,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,1.2695792314597902,35.6690383841017,2.9474308328855217,38.61646921698722,7.632574631108324,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IN,IN,90031870.696,664.740405019609,664.74052541974,660.9703426556702,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,1.2695792314597902,34.966715466609955,3.049789121460012,38.016504588069964,8.022276520438105,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,IN,IN,90031870.696,664.740405019609,664.74052541974,660.9703426556702,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,1.2695792314597902,33.2856233768691,2.819329915902762,36.10495329277186,7.808706725199354,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,KS,KS,58456598.044,332.6121161818401,332.61202744308,330.28767826718337,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Air-cooled,0.62934471478219,21.025099140097595,3.5104211643502636,24.535520304447857,14.307506508080394,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,KS,KS,58456598.044,332.6121161818401,332.61202744308,330.28767826718337,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Cold plate,0.62934471478219,17.853051574178522,2.9474308328855217,20.800482407064045,14.170011902630419,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,KS,KS,58456598.044,332.6121161818401,332.61202744308,330.28767826718337,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",One-phase,0.62934471478219,17.501525213061473,3.049789121460012,20.551314334521486,14.839873848540513,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
2023,KS,KS,58456598.044,332.6121161818401,332.61202744308,330.28767826718337,"AR5 GWP100 (CH4=28; N2O=265), reconstructed","eGRID2023 ST23!STCO2AN, STCH4AN, STN2OAN and STNGENAN",Two-phase,0.62934471478219,16.660105731664288,2.819329915902762,19.47943564756705,14.47336548610376,Numerical intensity-index transfer between Microsoft renewable and grid endpoints; eGRID and GaBi boundaries differ
